1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,106,107,108,109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00668,0.0,0.0,0.0,0.0,0.0,0.0,0.62533,0.0,0.0,0.0,0.0,2.567938,0.0,0.0,0.0,0.0,0.0,0.533617,0.765906,0.0,0.0,0.0,0.0,0.0,0.152846,0.0,0.0,0.0,0.475667,0.0,0.0,0.0,0.0,0.0,0.014291,0.0,0.009851,0.15634,0.510553,0.0,0.11371,0.400972,0.085015,0.0,0.0,0.358874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.904525,2.959983,0.0,0.0,0.246352,1.266405,0.0,0.279439,0.521407,0.441018,0.334696,0.0,0.0,0.010343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033765,0.434393,0.0,0.0,0.004821,0.632068,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014681,0.0,0.0,0.0,0.0,0.0,0.0,1.054565,0.0,0.0,0.0,0.0,4.585811,0.0,0.0,0.0,0.0,0.0,0.845716,1.224085,0.0,0.0,0.0,0.0,0.0,0.269336,0.0,0.0,0.0,0.826668,0.0,0.0,0.0,0.0,0.0,0.026294,0.0,0.02189,0.307255,0.907855,0.0,0.189795,0.695186,0.135595,0.0,0.0,0.289817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2954,4.633801,0.0,0.0,1.011129,2.163464,0.0,0.501858,0.930602,0.812462,0.633338,0.0,0.0,0.029938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058258,0.695427,0.0,0.0,0.013817,1.012538,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023656,0.0,0.0,0.0,0.0,0.0,0.0,1.312676,0.0,0.0,0.0,0.0,6.100097,0.0,0.0,0.0,0.0,0.0,0.96534,1.40885,0.0,0.0,0.0,0.0,0.0,0.352955,0.0,0.0,0.0,1.06615,0.0,0.101101,0.014421,0.0,0.0,0.036305,0.0,0.035691,0.450896,1.20251,0.035104,0.234781,0.897023,0.158255,0.0,0.0,0.054406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08702,0.0,0.0,4.244944,5.251752,0.0,0.0,2.198402,2.735081,0.033264,0.672542,1.238401,1.120135,0.897299,0.0,0.0,0.057058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075078,0.8096,0.0,0.0,0.025997,1.178697,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033256,0.0,0.0,0.0,0.0,0.0,0.0,1.424638,0.0,0.0,0.0,0.0,7.157271,0.0,0.0,0.0,0.0,0.0,0.921536,1.354512,0.0,0.0,0.0,0.0,0.0,0.407187,0.056857,0.0,0.003855,1.207259,0.0,0.263848,0.054864,0.0,0.0,0.044623,0.0,0.050829,0.585419,1.405122,0.121307,0.255195,1.020866,0.159511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741716,0.0,0.0,0.0,0.825211,0.655075,0.0,0.0,4.825477,5.044138,0.0,0.0,3.712242,3.02516,0.098152,0.796779,1.455619,1.369838,1.127954,0.0,0.0,0.089973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085823,0.80341,0.0,0.0,0.040372,1.167837,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043134,0.0,0.0,0.0,0.0,0.0,0.0,1.415422,0.0,0.0,0.0,0.0,7.803812,0.0,0.0,0.0,0.0,0.0,0.743348,1.095383,0.0,0.0,0.0,0.0,0.0,0.43552,0.149221,0.0,0.120149,1.263141,0.0,0.469824,0.107594,0.0,0.0,0.051543,0.0,0.066876,0.708974,1.526293,0.234791,0.257564,1.081095,0.145877,0.098867,0.0,0.130834,0.0,0.0,0.0,0.0,4.260423,0.0,0.0,0.0,2.523784,1.443603,0.0,0.0,5.109319,4.241257,0.0,0.0,5.456717,3.077602,0.180458,0.879856,1.593072,1.567374,1.326678,0.0,0.0,0.126953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092089,0.703357,0.0,0.0,0.05595,1.017248,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.027934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052941,0.0,0.0,0.0,0.050052,0.0,0.0,1.310001,0.0,0.0,0.0,0.0,8.086195,0.0,0.0,0.0,0.0,0.0,0.459821,0.665775,0.0,0.0,0.0,0.0,0.0,0.441436,0.253513,0.0,0.257961,1.246942,0.331642,0.706252,0.16929,0.0,0.0,0.057364,0.0,0.083409,0.819717,1.576627,0.369572,0.248416,1.092093,0.123868,0.254477,0.0,0.965828,0.0,0.0,0.0,0.0,8.872538,0.0,0.0,0.0,4.560084,2.423172,0.0,0.0,5.168789,3.073409,1.145994,0.0,7.335898,2.936312,0.274494,0.927061,1.661576,1.718545,1.494844,0.0,0.016158,0.166271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095476,0.535939,0.0,0.114375,0.071741,0.764218,0.0,0.0
0.016577,0.037463,0.082242,0.038904,0.023394,0.223733,0.24902,0.089087,0.046214,0.150518,0.216479,0.090709,0.172887,0.4545,0.21494,0.062329,0.033422,0.08599,0.090438,0.276012,0.1,0.1,1.133349,0.1,0.1,0.1,0.1,8.050896,0.1,0.500265,0.86077,1.065075,0.1,0.1,0.1,0.040533,0.1,0.280945,0.780506,1.99948,0.428421,0.36007,0.1,0.404984,1.171809,0.769965,0.960356,0.236634,0.021046,0.1,0.062382,0.1,0.1,0.915799,1.566728,0.519667,0.234277,1.068241,0.1,0.430226,0.1,2.680779,0.1,0.1,0.1,4.777283,14.45811,0.124254,0.1,0.916034,6.804521,3.564354,1.046303,4.578537,5.076205,1.770895,3.147854,4.232734,9.253855,2.645193,0.374571,0.94368,1.671947,1.829153,1.633826,0.0,0.063878,0.206196,0.162274,0.002289,0.0,0.0,0.0,0.0,0.037741,0.0,0.0,0.0,0.0,0.037529,0.09758,0.327653,0.095193,0.327991,0.086755,0.446039,0.0,0.0
2.195929,0.592331,2.010938,1.386722,1.790058,0.511735,0.474318,0.201851,0.205427,0.365491,1.114828,0.521803,0.894533,1.561,1.082589,0.07095,0.222039,0.21161,0.241477,0.515952,4.749753,2.262006,0.910437,1.737241,1.177416,3.181688,1.566571,7.744393,1.716872,2.679969,3.718201,11.84741,5.481728,0.0,0.0,0.956834,0.836288,4.106185,3.974801,4.403703,0.399961,0.459226,0.980328,0.548911,1.050888,1.23641,1.21936,0.306308,0.536589,0.238118,0.066895,0.241813,0.116224,0.995375,1.507198,0.679095,0.221675,1.023921,0.080788,0.615339,1.961184,5.537265,53.500039,3.943088,10.929433,36.126747,20.897188,16.10217,17.022118,15.192111,9.127504,4.837717,4.583121,10.361266,4.903888,0.564014,5.413394,11.337115,11.114658,2.248147,0.475,0.935,1.635,1.905,1.745,0.025,0.115,0.245,0.375,0.265,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.105,0.275,0.555,0.1,0.1,0.1,0.255
